property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone
SALE-BUNG-680,Available,Sale,2025-05-24,Shankar Enclave,Bhayandar West,Mira Bhayandar,401105,Bungalow,5.0,7,2201,Carpet,0,2,Semi-Furnished,East,1,2,architect cross-media networks,40700000.0,,,0,1,1,Bhanumati Badal,321498623
SALE-APAR-681,Available,Sale,2024-07-10,Pau Enclave,Jesal Park,Mira Bhayandar,401107,Apartment,3.0,3,1495,Built-up,6,21,Fully Furnished,East,0,25,scale 24/365 solutions,27000000.0,,,3743,0,2,Harrison Varghese,8218311042
RENT-OFFI-682,Available,Rent,2024-11-20,Mukhopadhyay Residency,Jesal Park,Mira Bhayandar,401107,Office Space,,0,1366,Carpet,12,2,Semi-Furnished,North-East,2,24,seize cross-media architectures,,89000.0,445000.0,0,1,1,Pahal Krish,3400459160
RENT-OFFI-683,Available,Rent,2024-08-09,Bhatti Residency,Beverly Park,Mira Bhayandar,401105,Office Space,,0,1772,Built-up,19,2,Unfurnished,East,2,5,implement bleeding-edge applications,,155000.0,620000.0,0,1,1,Yagnesh Shah,8026354313
RENT-SHOP-684,Available,Rent,2023-11-26,Ganesh Complex,Beverly Park,Mira Bhayandar,401105,Shop,,0,2216,Carpet,4,2,Unfurnished,North-East,1,11,architect granular e-tailers,,199000.0,995000.0,0,0,1,Chanakya Bir,910230085206
SALE-BUNG-685,Available,Sale,2024-02-10,Bajaj Greens,Jesal Park,Mira Bhayandar,401105,Bungalow,4.0,5,2922,Carpet,0,2,Unfurnished,South,0,14,drive frictionless action-items,28000000.0,,,0,0,1,Chameli Seshadri,3671767331
RENT-SHOP-686,Available,Rent,2023-08-02,Dubey Park,Beverly Park,Mira Bhayandar,401101,Shop,,1,857,Carpet,24,2,Unfurnished,West,0,25,scale sticky relationships,,157000.0,628000.0,0,0,1,Urvi Prashad,8777769576
SALE-BUNG-687,Available,Sale,2025-06-04,Singhal Plaza,Beverly Park,Mira Bhayandar,401107,Bungalow,5.0,7,2348,Built-up,0,2,Semi-Furnished,North-East,2,14,envisioneer frictionless interfaces,42100000.0,,,0,0,1,Utkarsh Chaudhuri,917497067772
SALE-OFFI-688,Available,Sale,2024-12-10,Divan Towers,Shanti Nagar,Mira Bhayandar,401107,Office Space,,1,1654,Carpet,18,2,Semi-Furnished,West,0,14,drive distributed eyeballs,25200000.0,,,0,0,2,Joshua Gokhale,918707549248
SALE-BUNG-689,Available,Sale,2024-03-10,Nigam Complex,Naya Nagar,Mira Bhayandar,401105,Bungalow,5.0,6,2665,Carpet,0,2,Fully Furnished,North-East,0,3,aggregate world-class supply-chains,34200000.0,,,0,1,1,Nathan Vora,9523336314
SALE-BUNG-690,Available,Sale,2025-01-25,Lalla Towers,Mira Road East,Mira Bhayandar,401101,Bungalow,3.0,4,2608,Built-up,0,2,Unfurnished,East,2,1,syndicate open-source vortals,41700000.0,,,0,1,1,Anmol Deep,8660896253
SALE-SHOP-691,Available,Sale,2025-05-12,Sane Heights,Golden Nest,Mira Bhayandar,401101,Shop,,0,1904,Carpet,5,2,Unfurnished,South,1,19,repurpose value-added eyeballs,27700000.0,,,0,0,1,Bishakha Mitter,9235007800
SALE-APAR-692,Available,Sale,2023-09-13,Sundaram Towers,Kanakia,Mira Bhayandar,401107,Apartment,1.0,1,685,Built-up,4,9,Semi-Furnished,West,2,8,aggregate value-added architectures,4900000.0,,,2989,1,2,Lucky Devan,913170304374
SALE-OFFI-693,Available,Sale,2023-11-02,Wadhwa Apartments,Mira Road East,Mira Bhayandar,401101,Office Space,,1,2390,Built-up,21,2,Fully Furnished,South,2,1,deliver bricks-and-clicks methodologies,20700000.0,,,0,1,1,Rehaan Ramaswamy,3378903376
SALE-OFFI-694,Available,Sale,2023-09-10,Nayar Heights,Mira Road East,Mira Bhayandar,401105,Office Space,,1,1303,Carpet,11,2,Unfurnished,North,1,25,aggregate out-of-the-box content,30500000.0,,,0,0,2,Kashish Gandhi,2057916282
SALE-APAR-695,Available,Sale,2025-06-08,Pandey Heights,Golden Nest,Mira Bhayandar,401105,Apartment,3.0,4,1708,Carpet,1,27,Semi-Furnished,North,0,2,integrate robust e-services,17300000.0,,,7068,1,2,Janani Bakshi,918694905108
RENT-APAR-696,Available,Rent,2024-07-12,Chowdhury Gardens,Shanti Nagar,Mira Bhayandar,401107,Apartment,4.0,5,1916,Carpet,16,10,Semi-Furnished,North-East,1,13,disintermediate revolutionary paradigms,,64000.0,192000.0,6372,1,1,Gaurav Iyengar,8463153004
SALE-APAR-697,Available,Sale,2024-01-26,Rastogi Apartments,Jesal Park,Mira Bhayandar,401101,Apartment,2.0,3,708,Carpet,0,27,Unfurnished,North-East,2,18,synergize bricks-and-clicks users,8100000.0,,,2851,0,2,Dakshesh Pall,43855135
RENT-OFFI-698,Available,Rent,2024-08-13,Narang Gardens,Kanakia,Mira Bhayandar,401105,Office Space,,1,2276,Built-up,17,2,Semi-Furnished,West,2,7,implement global eyeballs,,76000.0,228000.0,0,1,1,Michael Chadha,912485905299
SALE-BUNG-699,Available,Sale,2024-04-26,Narayan Gardens,Shivar Garden,Mira Bhayandar,401101,Bungalow,4.0,5,2522,Carpet,0,2,Semi-Furnished,South-West,2,4,strategize compelling applications,36100000.0,,,0,1,2,Lipika Mutti,5214687147
SALE-OFFI-700,Available,Sale,2025-05-09,Chahal Enclave,Kanakia,Mira Bhayandar,401105,Office Space,,1,1171,Carpet,3,2,Fully Furnished,South-West,0,2,cultivate innovative bandwidth,9600000.0,,,0,1,1,Hemang Pandey,918090314705
RENT-SHOP-701,Available,Rent,2023-09-30,Kashyap Towers,Beverly Park,Mira Bhayandar,401101,Shop,,1,1178,Carpet,15,2,Unfurnished,South-West,2,25,transform one-to-one platforms,,167000.0,668000.0,0,0,1,Dayamai Kant,316508598
SALE-BUNG-702,Available,Sale,2024-04-29,Nazareth Residency,Jesal Park,Mira Bhayandar,401101,Bungalow,5.0,6,2794,Built-up,0,2,Fully Furnished,North-East,2,7,deliver synergistic platforms,31100000.0,,,0,0,1,Ekalinga Dhaliwal,5147438146
RENT-APAR-703,Available,Rent,2023-12-13,Badal Park,Jesal Park,Mira Bhayandar,401107,Apartment,2.0,3,710,Carpet,3,4,Unfurnished,South,2,14,redefine bricks-and-clicks relationships,,32000.0,160000.0,2614,0,1,Nirja Nath,2026563702
SALE-BUNG-704,Available,Sale,2024-05-03,Mani Heights,Shivar Garden,Mira Bhayandar,401105,Bungalow,4.0,6,2640,Carpet,0,2,Unfurnished,East,0,20,unleash extensible technologies,40000000.0,,,0,0,1,Hamsini Kanda,915380276720
RENT-APAR-705,Available,Rent,2025-01-31,Agate Heights,Bhayandar West,Mira Bhayandar,401101,Apartment,3.0,3,1941,Built-up,20,28,Unfurnished,South-West,1,21,monetize open-source systems,,52000.0,104000.0,6767,1,2,Darika Walla,3223594015
RENT-APAR-706,Available,Rent,2025-01-09,Sastry Greens,Bhayandar East,Mira Bhayandar,401101,Apartment,2.0,3,1026,Carpet,24,8,Semi-Furnished,East,0,1,productize cross-media mindshare,,25000.0,100000.0,4001,0,2,Champak Talwar,919097055200
SALE-SHOP-707,Available,Sale,2024-12-29,Sunder Park,Jesal Park,Mira Bhayandar,401101,Shop,,0,1361,Built-up,2,2,Unfurnished,North,2,7,engineer enterprise architectures,15800000.0,,,0,0,1,Andrew Wadhwa,4016222268
SALE-APAR-708,Available,Sale,2024-11-02,Venkataraman Towers,Beverly Park,Mira Bhayandar,401101,Apartment,1.0,1,503,Built-up,24,8,Fully Furnished,North,2,4,re-contextualize open-source e-tailers,5200000.0,,,2068,0,2,Tanish Mangal,8943633591
RENT-OFFI-709,Available,Rent,2024-03-27,Buch Residency,Shanti Nagar,Mira Bhayandar,401107,Office Space,,0,1903,Carpet,9,2,Semi-Furnished,West,2,24,transform out-of-the-box e-services,,93000.0,279000.0,0,1,2,Shivansh Sethi,7225371051
RENT-SHOP-710,Available,Rent,2024-09-09,Mander Enclave,Golden Nest,Mira Bhayandar,401101,Shop,,1,722,Carpet,2,2,Unfurnished,South,0,25,generate rich technologies,,79000.0,237000.0,0,1,2,Peter Bora,910810930265
RENT-OFFI-711,Available,Rent,2024-04-23,Solanki Complex,Shanti Nagar,Mira Bhayandar,401107,Office Space,,0,2389,Built-up,12,2,Fully Furnished,West,2,2,exploit 24/365 markets,,147000.0,735000.0,0,1,1,Eshana Gill,715107525
SALE-OFFI-712,Available,Sale,2023-09-12,Patla Apartments,Bhayandar East,Mira Bhayandar,401105,Office Space,,0,1783,Carpet,11,2,Fully Furnished,North-East,1,16,facilitate 24/365 users,17800000.0,,,0,1,2,Geetika Sandal,913414075053
RENT-APAR-713,Available,Rent,2023-08-30,Singhal Residency,Bhayandar East,Mira Bhayandar,401101,Apartment,2.0,3,954,Built-up,19,14,Semi-Furnished,North,2,7,benchmark efficient eyeballs,,39000.0,117000.0,3725,1,1,Abha Chaudry,1479982421
SALE-BUNG-714,Available,Sale,2023-09-16,Misra Towers,Shanti Nagar,Mira Bhayandar,401107,Bungalow,3.0,4,2679,Built-up,0,2,Semi-Furnished,South-West,0,20,orchestrate transparent convergence,30600000.0,,,0,1,1,Hemani Gulati,9548494096
RENT-SHOP-715,Available,Rent,2024-01-07,Date Park,Beverly Park,Mira Bhayandar,401101,Shop,,1,1914,Built-up,6,2,Unfurnished,West,1,8,benchmark customized convergence,,174000.0,522000.0,0,0,1,Ikshita Saran,911904454779
SALE-BUNG-716,Available,Sale,2023-09-01,Radhakrishnan Apartments,Naya Nagar,Mira Bhayandar,401107,Bungalow,5.0,7,2988,Built-up,0,2,Unfurnished,East,1,15,empower front-end initiatives,46800000.0,,,0,0,2,Jagvi Sathe,6224953027
SALE-OFFI-717,Available,Sale,2025-07-17,Ganesan Plaza,Beverly Park,Mira Bhayandar,401107,Office Space,,1,251,Carpet,12,2,Fully Furnished,South-West,2,1,leverage virtual technologies,34100000.0,,,0,1,2,Krish Mukherjee,914272094325
RENT-OFFI-718,Available,Rent,2024-12-13,Ramachandran Park,Shanti Nagar,Mira Bhayandar,401107,Office Space,,0,376,Built-up,7,2,Unfurnished,East,2,13,incubate enterprise experiences,,98000.0,196000.0,0,1,1,Vedika Randhawa,913352282008
SALE-BUNG-719,Available,Sale,2024-05-12,Gade Park,Bhayandar West,Mira Bhayandar,401107,Bungalow,4.0,6,2596,Carpet,0,2,Semi-Furnished,South-West,2,13,envisioneer viral technologies,25300000.0,,,0,0,1,Madhav Dua,910808972654
RENT-OFFI-720,Available,Rent,2024-03-25,Boase Park,Shivar Garden,Mira Bhayandar,401101,Office Space,,1,956,Carpet,25,2,Semi-Furnished,South,2,8,generate rich web services,,125000.0,500000.0,0,0,2,Kai Bora,6911149520
SALE-BUNG-721,Available,Sale,2025-07-06,Sinha Greens,Naya Nagar,Mira Bhayandar,401107,Bungalow,5.0,7,1906,Carpet,0,2,Unfurnished,East,1,15,exploit 24/7 e-markets,42600000.0,,,0,1,1,Baghyawati Bhandari,8260390061
SALE-APAR-722,Available,Sale,2024-11-12,Chokshi Heights,Jesal Park,Mira Bhayandar,401107,Apartment,2.0,3,894,Built-up,6,9,Semi-Furnished,West,1,10,cultivate seamless applications,8100000.0,,,3773,0,2,Jagat Khalsa,6713909114
SALE-BUNG-723,Available,Sale,2024-01-20,Agrawal Heights,Bhayandar West,Mira Bhayandar,401101,Bungalow,3.0,5,3422,Built-up,0,2,Unfurnished,East,1,17,re-contextualize holistic e-tailers,41300000.0,,,0,1,1,Fariq Varghese,7150866055
SALE-BUNG-724,Available,Sale,2023-09-15,Edwin Towers,Bhayandar East,Mira Bhayandar,401101,Bungalow,4.0,6,2014,Built-up,0,2,Semi-Furnished,South-West,2,6,exploit B2B convergence,42200000.0,,,0,1,2,Adweta Mane,308131484
SALE-OFFI-725,Available,Sale,2025-01-27,Aurora Park,Bhayandar West,Mira Bhayandar,401107,Office Space,,1,1480,Built-up,23,2,Fully Furnished,West,0,23,innovate extensible platforms,38700000.0,,,0,1,1,Azad Srivastava,8910151118
SALE-SHOP-726,Available,Sale,2024-12-17,Tripathi Towers,Naya Nagar,Mira Bhayandar,401101,Shop,,0,2020,Built-up,20,2,Unfurnished,East,2,1,scale ubiquitous markets,15700000.0,,,0,1,2,Manbir Raman,7209421358
SALE-APAR-727,Available,Sale,2024-10-15,Deep Heights,Beverly Park,Mira Bhayandar,401105,Apartment,3.0,4,1350,Carpet,16,17,Semi-Furnished,West,1,2,enable e-business communities,25800000.0,,,5500,1,2,Jacob Aurora,3868390170
RENT-OFFI-728,Available,Rent,2024-08-25,Pandey Complex,Bhayandar East,Mira Bhayandar,401101,Office Space,,1,986,Built-up,20,2,Fully Furnished,North,1,19,repurpose proactive communities,,173000.0,692000.0,0,1,1,Tejas Bora,912079065077
SALE-SHOP-729,Available,Sale,2024-09-04,Rajagopal Park,Mira Road East,Mira Bhayandar,401105,Shop,,1,1849,Built-up,9,2,Unfurnished,North-East,2,13,unleash cross-platform web-readiness,14600000.0,,,0,1,1,Vrinda Sachdev,912582581135
RENT-APAR-730,Available,Rent,2025-07-21,Reddy Residency,Golden Nest,Mira Bhayandar,401107,Apartment,2.0,2,836,Built-up,3,22,Unfurnished,North,0,21,repurpose proactive paradigms,,28000.0,112000.0,2825,1,2,Pranit Vaidya,6810147306
SALE-BUNG-731,Available,Sale,2025-03-15,Bhatt Apartments,Kanakia,Mira Bhayandar,401107,Bungalow,4.0,5,2323,Built-up,0,2,Fully Furnished,North,2,15,streamline e-business vortals,41900000.0,,,0,1,1,Lila Tak,2310138473
RENT-SHOP-732,Available,Rent,2024-12-27,Subramanian Residency,Beverly Park,Mira Bhayandar,401107,Shop,,0,2003,Carpet,10,2,Unfurnished,South,0,3,seize granular deliverables,,167000.0,835000.0,0,0,1,Yauvani Wali,919806440141
SALE-SHOP-733,Available,Sale,2024-09-04,Rastogi Gardens,Bhayandar West,Mira Bhayandar,401107,Shop,,1,432,Carpet,15,2,Unfurnished,North-East,1,6,incubate one-to-one users,27900000.0,,,0,1,1,Sara Munshi,919122194462
RENT-OFFI-734,Available,Rent,2023-09-14,Gupta Towers,Shivar Garden,Mira Bhayandar,401101,Office Space,,1,486,Carpet,21,2,Fully Furnished,South,0,18,unleash dynamic content,,76000.0,380000.0,0,1,1,Lakshit Shere,9238618752
RENT-OFFI-735,Available,Rent,2024-08-16,Iyer Residency,Beverly Park,Mira Bhayandar,401101,Office Space,,0,637,Built-up,14,2,Semi-Furnished,South,0,7,transform mission-critical communities,,111000.0,444000.0,0,1,2,Pranav Sur,9103635873
RENT-OFFI-736,Available,Rent,2025-04-26,Subramaniam Heights,Kanakia,Mira Bhayandar,401101,Office Space,,1,2303,Built-up,4,2,Fully Furnished,East,1,22,optimize distributed content,,135000.0,540000.0,0,1,2,Bina Varma,1534322914
SALE-BUNG-737,Available,Sale,2024-08-01,Gala Towers,Bhayandar East,Mira Bhayandar,401105,Bungalow,5.0,6,1821,Carpet,0,2,Unfurnished,North-East,1,12,enhance intuitive niches,40800000.0,,,0,1,2,Vidhi Bhandari,4256004778
SALE-BUNG-738,Available,Sale,2024-08-12,Johal Plaza,Bhayandar East,Mira Bhayandar,401101,Bungalow,3.0,5,2303,Carpet,0,2,Semi-Furnished,West,1,17,re-contextualize collaborative metrics,36900000.0,,,0,1,1,Odika Mall,917836861473
SALE-OFFI-739,Available,Sale,2024-08-03,Hans Plaza,Bhayandar East,Mira Bhayandar,401107,Office Space,,0,549,Carpet,22,2,Semi-Furnished,North,0,23,iterate vertical partnerships,20400000.0,,,0,0,2,Yatan Bedi,9695168943
RENT-OFFI-740,Available,Rent,2023-08-05,Parikh Enclave,Kanakia,Mira Bhayandar,401107,Office Space,,0,1582,Built-up,22,2,Unfurnished,South,1,19,scale visionary e-markets,,157000.0,471000.0,0,0,2,Aachal Batra,913660517284
RENT-SHOP-741,Available,Rent,2024-12-15,Sodhi Gardens,Bhayandar West,Mira Bhayandar,401101,Shop,,1,383,Built-up,11,2,Unfurnished,North,2,7,engineer visionary channels,,189000.0,567000.0,0,1,2,Jhalak Dasgupta,8431469342
RENT-APAR-742,Available,Rent,2024-08-18,Aggarwal Plaza,Shanti Nagar,Mira Bhayandar,401107,Apartment,1.0,2,473,Carpet,24,10,Unfurnished,East,0,16,productize B2B networks,,24000.0,96000.0,1423,0,2,Garima Yogi,919336158051
SALE-SHOP-743,Available,Sale,2023-12-09,Saini Gardens,Shivar Garden,Mira Bhayandar,401107,Shop,,0,1891,Built-up,0,2,Unfurnished,East,0,11,embrace mission-critical e-tailers,9600000.0,,,0,0,1,Jason Ramanathan,3845378555
RENT-OFFI-744,Available,Rent,2024-09-08,Mitra Enclave,Bhayandar East,Mira Bhayandar,401105,Office Space,,0,1624,Built-up,18,2,Fully Furnished,West,1,19,transform 24/7 eyeballs,,57000.0,228000.0,0,1,1,Amruta Grover,919859097932
SALE-APAR-745,Available,Sale,2024-10-23,Walia Enclave,Shanti Nagar,Mira Bhayandar,401107,Apartment,3.0,3,1430,Built-up,20,12,Unfurnished,South-West,1,24,redefine mission-critical e-tailers,27000000.0,,,5576,0,1,Ekani Bajwa,2431385040
RENT-APAR-746,Available,Rent,2025-06-19,Nagi Plaza,Jesal Park,Mira Bhayandar,401101,Apartment,4.0,4,1203,Built-up,2,27,Unfurnished,East,0,2,monetize extensible schemas,,40000.0,160000.0,5066,1,1,Vedhika Sridhar,1743630507
SALE-APAR-747,Available,Sale,2024-07-26,Pai Greens,Kanakia,Mira Bhayandar,401101,Apartment,1.0,1,515,Built-up,13,21,Fully Furnished,North,1,7,evolve viral web services,5800000.0,,,1797,1,2,Chanakya Mitra,7949732828
SALE-OFFI-748,Available,Sale,2025-04-02,Ravel Plaza,Shivar Garden,Mira Bhayandar,401101,Office Space,,1,2207,Built-up,7,2,Fully Furnished,West,2,7,e-enable real-time eyeballs,14100000.0,,,0,1,2,Neelima Hora,6122073764
SALE-APAR-749,Available,Sale,2025-05-25,Mody Residency,Golden Nest,Mira Bhayandar,401107,Apartment,4.0,4,1853,Built-up,23,15,Unfurnished,West,0,23,aggregate vertical portals,15900000.0,,,5746,1,1,Riya Sha,6202338518
RENT-APAR-750,Available,Rent,2024-02-02,Prabhu Gardens,Shanti Nagar,Mira Bhayandar,401101,Apartment,1.0,1,578,Built-up,20,22,Unfurnished,North,1,23,unleash plug-and-play e-business,,19000.0,95000.0,1455,1,1,Hritik Kara,5692738762
RENT-SHOP-751,Available,Rent,2024-09-30,Madan Apartments,Shanti Nagar,Mira Bhayandar,401107,Shop,,0,966,Carpet,7,2,Unfurnished,North-East,1,16,monetize world-class e-commerce,,151000.0,453000.0,0,0,2,Chaitanya Pall,1074771897
RENT-SHOP-752,Available,Rent,2024-12-18,Borde Residency,Mira Road East,Mira Bhayandar,401107,Shop,,1,1552,Carpet,6,2,Unfurnished,North,0,18,aggregate one-to-one e-markets,,53000.0,212000.0,0,1,1,Yagnesh Naik,6688156876
SALE-SHOP-753,Available,Sale,2023-08-11,Parekh Greens,Shivar Garden,Mira Bhayandar,401105,Shop,,0,1011,Carpet,3,2,Unfurnished,North-East,0,3,syndicate end-to-end content,10900000.0,,,0,0,2,Prisha Walla,914893907240
SALE-SHOP-754,Available,Sale,2023-08-10,Mammen Park,Bhayandar West,Mira Bhayandar,401101,Shop,,0,520,Built-up,12,2,Unfurnished,West,2,13,scale collaborative web-readiness,38100000.0,,,0,0,1,Ekavir Chowdhury,5310220724
SALE-BUNG-755,Available,Sale,2023-12-09,Murthy Towers,Naya Nagar,Mira Bhayandar,401105,Bungalow,4.0,5,2474,Built-up,0,2,Fully Furnished,North-East,2,8,optimize one-to-one infrastructures,26100000.0,,,0,0,2,Andrew Prashad,916761661926
SALE-BUNG-756,Available,Sale,2024-01-02,Modi Residency,Beverly Park,Mira Bhayandar,401101,Bungalow,4.0,6,3174,Built-up,0,2,Semi-Furnished,East,0,18,cultivate strategic users,33300000.0,,,0,1,1,Rehaan Kota,8413207978
SALE-SHOP-757,Available,Sale,2024-03-05,Buch Park,Bhayandar East,Mira Bhayandar,401101,Shop,,1,1856,Carpet,5,2,Unfurnished,South-West,0,15,engage frictionless networks,25000000.0,,,0,0,1,Eesha Dara,916008040261
SALE-BUNG-758,Available,Sale,2023-09-20,Hayer Residency,Kanakia,Mira Bhayandar,401105,Bungalow,4.0,6,2547,Carpet,0,2,Fully Furnished,East,0,13,extend bleeding-edge content,29100000.0,,,0,0,1,Tanish Bakshi,5539516419
RENT-SHOP-759,Available,Rent,2023-08-04,Sahota Complex,Kanakia,Mira Bhayandar,401101,Shop,,0,1246,Built-up,0,2,Unfurnished,South,1,11,benchmark out-of-the-box interfaces,,166000.0,498000.0,0,1,2,Robert Hayre,916557541946
SALE-SHOP-760,Available,Sale,2024-04-16,Raju Park,Bhayandar East,Mira Bhayandar,401105,Shop,,1,1884,Built-up,17,2,Unfurnished,West,0,6,facilitate visionary eyeballs,31700000.0,,,0,1,1,Gayathri Boase,4026307709
RENT-SHOP-761,Available,Rent,2024-02-23,Parmar Towers,Shivar Garden,Mira Bhayandar,401105,Shop,,0,2105,Carpet,16,2,Unfurnished,South,2,25,exploit magnetic portals,,56000.0,112000.0,0,1,1,Zilmil Balan,5000956750
RENT-SHOP-762,Available,Rent,2024-04-07,Grewal Greens,Shivar Garden,Mira Bhayandar,401101,Shop,,1,903,Built-up,25,2,Unfurnished,South,0,7,grow cross-media supply-chains,,168000.0,672000.0,0,0,1,Vedika Sengupta,9319368393
SALE-BUNG-763,Available,Sale,2024-12-19,Kothari Complex,Kanakia,Mira Bhayandar,401105,Bungalow,5.0,6,3427,Carpet,0,2,Fully Furnished,North,0,7,innovate bleeding-edge initiatives,41800000.0,,,0,0,2,Geetika Dora,1672287407
SALE-OFFI-764,Available,Sale,2024-01-06,Dhaliwal Plaza,Jesal Park,Mira Bhayandar,401107,Office Space,,1,1128,Built-up,6,2,Fully Furnished,South,2,1,target e-business convergence,12000000.0,,,0,1,2,Libni Mutti,917134422525
RENT-APAR-765,Available,Rent,2025-05-21,Guha Enclave,Shanti Nagar,Mira Bhayandar,401107,Apartment,4.0,5,1612,Built-up,21,19,Unfurnished,West,1,24,architect back-end portals,,58000.0,232000.0,5502,1,1,Vanya Gole,6759499753
RENT-OFFI-766,Available,Rent,2025-02-20,Mistry Complex,Mira Road East,Mira Bhayandar,401101,Office Space,,1,976,Built-up,15,2,Semi-Furnished,South-West,0,9,brand interactive relationships,,73000.0,292000.0,0,1,2,Januja Merchant,9386415253
RENT-APAR-767,Available,Rent,2024-04-09,Jha Park,Shivar Garden,Mira Bhayandar,401107,Apartment,1.0,1,473,Built-up,4,5,Semi-Furnished,North,1,2,engage 24/7 e-markets,,17000.0,68000.0,1367,1,2,Hritik Bandi,913914067804
SALE-SHOP-768,Available,Sale,2023-12-16,Dhar Greens,Shivar Garden,Mira Bhayandar,401107,Shop,,1,1326,Carpet,4,2,Unfurnished,West,2,23,morph end-to-end convergence,7000000.0,,,0,1,1,Chaitaly Ahluwalia,2449166731
SALE-OFFI-769,Available,Sale,2024-01-10,Palla Plaza,Mira Road East,Mira Bhayandar,401107,Office Space,,0,1119,Carpet,18,2,Unfurnished,East,0,9,engage one-to-one e-business,39700000.0,,,0,1,1,Onkar Andra,843860657
SALE-APAR-770,Available,Sale,2023-08-15,Pradhan Complex,Mira Road East,Mira Bhayandar,401105,Apartment,1.0,2,490,Carpet,22,22,Unfurnished,East,0,18,drive virtual deliverables,6300000.0,,,1552,1,2,Ganga Bahri,5382407929
SALE-APAR-771,Available,Sale,2023-09-28,Varughese Enclave,Golden Nest,Mira Bhayandar,401105,Apartment,1.0,1,678,Built-up,21,4,Unfurnished,North,1,1,synthesize visionary architectures,7100000.0,,,2256,0,1,Ati Varty,916432198737
RENT-SHOP-772,Available,Rent,2023-12-15,Chauhan Residency,Bhayandar West,Mira Bhayandar,401107,Shop,,0,2098,Built-up,19,2,Unfurnished,South-West,0,7,redefine impactful e-business,,176000.0,704000.0,0,1,2,Yadavi Chand,6045018188
RENT-SHOP-773,Available,Rent,2024-10-03,Ratti Towers,Kanakia,Mira Bhayandar,401107,Shop,,1,497,Carpet,12,2,Unfurnished,East,0,5,synergize robust experiences,,59000.0,177000.0,0,1,1,Yash Hora,6760085861
SALE-BUNG-774,Available,Sale,2024-10-29,Sarin Plaza,Mira Road East,Mira Bhayandar,401107,Bungalow,4.0,6,2679,Built-up,0,2,Fully Furnished,East,1,11,re-intermediate plug-and-play eyeballs,42200000.0,,,0,1,1,Advika Bora,4482394270
RENT-OFFI-775,Available,Rent,2023-09-21,Kari Gardens,Shivar Garden,Mira Bhayandar,401101,Office Space,,1,1179,Built-up,9,2,Unfurnished,North-East,2,23,synergize user-centric info-mediaries,,60000.0,180000.0,0,0,2,Sneha Krishna,1863438925
