property_id,listing_status,listing_type,listing_date,closing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,area__sq__ft,asking_price__â_¹,monthly_rent__â_¹,final_price__â_¹,owner_name
RENT-SHOP-2899,Rented,Rent,2023-06-08,2023-07-30,Sane Heights,Bhayandar West,Mira Bhayandar,401107,Shop,,970,,76000.0,76000.0,Manya Narasimhan
RENT-OFFI-2900,Rented,Rent,2023-10-26,2023-12-28,Korpal Towers,Golden Nest,Mira Bhayandar,401107,Office Space,,1148,,157000.0,157000.0,Unnati Parmer
RENT-SHOP-2901,Rented,Rent,2020-12-18,2021-01-18,Chaudhry Park,Kanakia,Mira Bhayandar,401105,Shop,,1720,,160000.0,160000.0,Rushil Prabhu
RENT-APAR-2902,Rented,Rent,2021-08-01,2021-08-23,Tara Complex,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,1640,,55000.0,55000.0,Dalaja Vaidya
RENT-APAR-2903,Rented,Rent,2022-12-16,2023-02-28,Bhatnagar Complex,Bhayandar East,Mira Bhayandar,401107,Apartment,1.0,440,,20000.0,20000.0,Rachit Banik
SALE-SHOP-2904,Sold,Sale,2020-09-24,2020-11-03,Dass Residency,Bhayandar East,Mira Bhayandar,401105,Shop,,1874,18400000.0,,18014727.0,Anamika Vig
RENT-OFFI-2905,Rented,Rent,2023-11-28,2024-01-09,Thakkar Heights,Kanakia,Mira Bhayandar,401105,Office Space,,320,,63000.0,63000.0,Tamanna Roy
SALE-APAR-2906,Sold,Sale,2021-12-05,2022-01-10,Nair Residency,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,1633,25000000.0,,23852879.0,Hitesh Suresh
SALE-APAR-2907,Sold,Sale,2024-06-14,2024-08-30,Chakrabarti Residency,Golden Nest,Mira Bhayandar,401105,Apartment,2.0,972,15000000.0,,14340724.0,Udant Jayaraman
RENT-SHOP-2908,Rented,Rent,2023-08-12,2023-09-11,Naidu Towers,Golden Nest,Mira Bhayandar,401105,Shop,,592,,87000.0,87000.0,Yasti Tiwari
SALE-APAR-2909,Sold,Sale,2024-10-02,2024-12-16,Khatri Complex,Kanakia,Mira Bhayandar,401107,Apartment,3.0,1105,15400000.0,,15133500.0,Kabir Parmar
SALE-SHOP-2910,Sold,Sale,2024-01-01,2024-03-12,Mahal Residency,Shanti Nagar,Mira Bhayandar,401101,Shop,,1288,9600000.0,,9499453.0,Daksha Shukla
SALE-SHOP-2911,Sold,Sale,2022-02-10,2022-04-25,Borra Plaza,Shanti Nagar,Mira Bhayandar,401107,Shop,,2102,31000000.0,,30376074.0,Idika Reddy
RENT-OFFI-2912,Rented,Rent,2022-12-25,2023-03-09,Madan Residency,Shanti Nagar,Mira Bhayandar,401105,Office Space,,1563,,165000.0,165000.0,Teerth Jani
SALE-APAR-2913,Sold,Sale,2023-03-18,2023-05-10,Bala Heights,Beverly Park,Mira Bhayandar,401101,Apartment,3.0,1224,20400000.0,,19835188.0,Yasti Saini
SALE-APAR-2914,Sold,Sale,2025-05-05,2025-06-06,Dada Park,Bhayandar East,Mira Bhayandar,401101,Apartment,3.0,1226,20400000.0,,19603004.0,Yash Bakshi
RENT-SHOP-2915,Rented,Rent,2021-06-03,2021-08-20,Lata Heights,Mira Road East,Mira Bhayandar,401105,Shop,,1817,,144000.0,144000.0,Harshil Suri
RENT-OFFI-2916,Rented,Rent,2022-01-19,2022-02-28,Ganesh Residency,Bhayandar West,Mira Bhayandar,401107,Office Space,,1362,,121000.0,121000.0,Pahal Contractor
RENT-APAR-2917,Rented,Rent,2021-06-29,2021-08-09,Goswami Complex,Beverly Park,Mira Bhayandar,401101,Apartment,2.0,950,,38000.0,38000.0,Dayita Mand
SALE-SHOP-2918,Sold,Sale,2024-08-08,2024-10-09,Halder Complex,Mira Road East,Mira Bhayandar,401101,Shop,,1972,10800000.0,,10268261.0,Max Borra
SALE-APAR-2919,Sold,Sale,2025-04-08,2025-05-24,Mangal Heights,Bhayandar East,Mira Bhayandar,401101,Apartment,1.0,441,6300000.0,,6148150.0,Hiral Chadha
SALE-APAR-2920,Sold,Sale,2022-11-08,2022-12-19,Badami Heights,Kanakia,Mira Bhayandar,401105,Apartment,2.0,726,9700000.0,,9321682.0,Ekbal Ramanathan
RENT-APAR-2921,Rented,Rent,2022-02-23,2022-05-01,Ganguly Towers,Shanti Nagar,Mira Bhayandar,401107,Apartment,3.0,1405,,57000.0,57000.0,Radha Saraf
RENT-SHOP-2922,Rented,Rent,2024-09-03,2024-11-06,Prabhakar Park,Bhayandar East,Mira Bhayandar,401101,Shop,,2364,,141000.0,141000.0,Urishilla Pau
SALE-APAR-2923,Sold,Sale,2021-05-15,2021-08-01,Raman Heights,Beverly Park,Mira Bhayandar,401105,Apartment,1.0,551,6200000.0,,6016354.0,Gaurav Pandey
SALE-SHOP-2924,Sold,Sale,2021-04-27,2021-06-18,Loke Residency,Beverly Park,Mira Bhayandar,401107,Shop,,2091,15800000.0,,15174817.0,Gaurav Sarma
SALE-APAR-2925,Sold,Sale,2023-02-18,2023-03-27,Sharma Park,Bhayandar West,Mira Bhayandar,401101,Apartment,2.0,738,15000000.0,,14867434.0,Avni Bhasin
SALE-APAR-2926,Sold,Sale,2020-12-19,2021-03-05,Mann Park,Kanakia,Mira Bhayandar,401107,Apartment,1.0,400,6600000.0,,6468505.0,Girik Kala
RENT-OFFI-2927,Rented,Rent,2020-07-29,2020-09-23,Randhawa Park,Shanti Nagar,Mira Bhayandar,401107,Office Space,,2105,,95000.0,95000.0,Daksha Puri
SALE-OFFI-2928,Sold,Sale,2024-04-04,2024-05-15,Varughese Plaza,Beverly Park,Mira Bhayandar,401101,Office Space,,1108,20200000.0,,19965323.0,Ekiya Hayer
SALE-SHOP-2929,Sold,Sale,2023-09-15,2023-11-26,Sanghvi Complex,Bhayandar East,Mira Bhayandar,401105,Shop,,346,38000000.0,,36450992.0,Ekiya Kapoor
SALE-SHOP-2930,Sold,Sale,2021-07-06,2021-08-29,Mandal Towers,Golden Nest,Mira Bhayandar,401107,Shop,,951,10600000.0,,10506436.0,Alka Keer
RENT-SHOP-2931,Rented,Rent,2024-10-14,2024-12-06,Deep Heights,Bhayandar West,Mira Bhayandar,401101,Shop,,896,,59000.0,59000.0,Maanav Warrior
SALE-SHOP-2932,Sold,Sale,2021-03-04,2021-05-15,Chander Plaza,Shanti Nagar,Mira Bhayandar,401105,Shop,,1800,37600000.0,,36138249.0,Rohan Soni
SALE-OFFI-2933,Sold,Sale,2024-09-15,2024-10-07,Tara Towers,Shanti Nagar,Mira Bhayandar,401107,Office Space,,2044,31300000.0,,30291747.0,Laban Rajagopalan
RENT-OFFI-2934,Rented,Rent,2023-02-18,2023-04-03,Balakrishnan Park,Beverly Park,Mira Bhayandar,401101,Office Space,,1962,,156000.0,156000.0,Tara Bhargava
RENT-APAR-2935,Rented,Rent,2024-03-06,2024-04-06,Kothari Towers,Mira Road East,Mira Bhayandar,401101,Apartment,1.0,499,,20000.0,20000.0,Avni Mammen
RENT-OFFI-2936,Rented,Rent,2022-12-19,2023-02-28,Barman Park,Golden Nest,Mira Bhayandar,401105,Office Space,,1398,,58000.0,58000.0,Bishakha Bhavsar
SALE-SHOP-2937,Sold,Sale,2023-02-06,2023-04-19,Sha Heights,Kanakia,Mira Bhayandar,401107,Shop,,331,34900000.0,,34098416.0,Vinaya Subramaniam
SALE-SHOP-2938,Sold,Sale,2023-08-29,2023-10-09,Soni Residency,Bhayandar East,Mira Bhayandar,401101,Shop,,1303,30600000.0,,30050241.0,Chasmum Mitra
SALE-OFFI-2939,Sold,Sale,2021-06-26,2021-07-28,Dutt Towers,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1609,33700000.0,,33497625.0,Aishani Memon
RENT-SHOP-2940,Rented,Rent,2024-02-10,2024-04-25,Tella Heights,Shanti Nagar,Mira Bhayandar,401101,Shop,,474,,155000.0,155000.0,Nirja Ganguly
SALE-OFFI-2941,Sold,Sale,2022-01-30,2022-03-05,Kannan Park,Golden Nest,Mira Bhayandar,401101,Office Space,,2081,14800000.0,,14673356.0,Falguni Johal
SALE-APAR-2942,Sold,Sale,2023-03-27,2023-06-08,Keer Residency,Mira Road East,Mira Bhayandar,401101,Apartment,1.0,519,6100000.0,,5994205.0,Idika Dada
RENT-SHOP-2943,Rented,Rent,2023-11-15,2024-01-13,Mohan Plaza,Shanti Nagar,Mira Bhayandar,401101,Shop,,2343,,55000.0,55000.0,Garima Prasad
SALE-SHOP-2944,Sold,Sale,2023-10-13,2023-11-08,Mahal Heights,Shanti Nagar,Mira Bhayandar,401107,Shop,,1561,39100000.0,,37710067.0,Laban Gola
SALE-APAR-2945,Sold,Sale,2023-10-20,2023-12-31,Khatri Complex,Golden Nest,Mira Bhayandar,401107,Apartment,1.0,568,5800000.0,,5693360.0,Darsh Mutti
RENT-APAR-2946,Rented,Rent,2024-04-08,2024-05-29,Panchal Heights,Golden Nest,Mira Bhayandar,401105,Apartment,2.0,809,,35000.0,35000.0,Charles Ray
SALE-OFFI-2947,Sold,Sale,2023-07-30,2023-10-07,Nigam Park,Golden Nest,Mira Bhayandar,401101,Office Space,,565,37100000.0,,36639595.0,Vinaya Dave
SALE-APAR-2948,Sold,Sale,2025-07-22,2025-08-11,Dua Towers,Mira Road East,Mira Bhayandar,401107,Apartment,2.0,1093,10900000.0,,10770884.0,Zehaan Kapadia
SALE-SHOP-2949,Sold,Sale,2022-12-13,2023-01-20,Tailor Residency,Golden Nest,Mira Bhayandar,401107,Shop,,1246,22700000.0,,22383663.0,Panini Varty
SALE-APAR-2950,Sold,Sale,2025-02-19,2025-03-15,Sood Park,Kanakia,Mira Bhayandar,401107,Apartment,3.0,1155,21300000.0,,20812446.0,Mekhala Ghosh
SALE-APAR-2951,Sold,Sale,2023-01-20,2023-04-18,Khanna Plaza,Shanti Nagar,Mira Bhayandar,401105,Apartment,3.0,1153,19900000.0,,19512930.0,Laban Varghese
SALE-APAR-2952,Sold,Sale,2021-10-05,2021-11-17,Narain Towers,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,1569,18400000.0,,18328040.0,Shravya Apte
RENT-SHOP-2953,Rented,Rent,2024-10-17,2025-01-14,Chauhan Residency,Kanakia,Mira Bhayandar,401107,Shop,,2166,,119000.0,119000.0,Bhavya Keer
SALE-OFFI-2954,Sold,Sale,2021-01-21,2021-02-23,Nigam Complex,Beverly Park,Mira Bhayandar,401101,Office Space,,1894,15700000.0,,15331740.0,Samaksh Peri
RENT-APAR-2955,Rented,Rent,2021-08-24,2021-10-01,Solanki Complex,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,1717,,53000.0,53000.0,Qarin Mitra
RENT-APAR-2956,Rented,Rent,2024-02-07,2024-04-02,Jaggi Towers,Kanakia,Mira Bhayandar,401107,Apartment,3.0,1449,,55000.0,55000.0,Unnati Kalita
SALE-APAR-2957,Sold,Sale,2022-08-18,2022-10-25,Om Towers,Golden Nest,Mira Bhayandar,401105,Apartment,2.0,1022,13100000.0,,12738309.0,Panini Pal
RENT-APAR-2958,Rented,Rent,2020-08-22,2020-10-03,Mitra Complex,Golden Nest,Mira Bhayandar,401107,Apartment,1.0,663,,15000.0,15000.0,Siddharth Bains
SALE-APAR-2959,Sold,Sale,2020-09-03,2020-10-10,Goel Residency,Mira Road East,Mira Bhayandar,401105,Apartment,1.0,566,5700000.0,,5649353.0,Faris Dora
RENT-APAR-2960,Rented,Rent,2024-12-22,2025-03-16,Kota Residency,Bhayandar West,Mira Bhayandar,401107,Apartment,2.0,865,,29000.0,29000.0,Aditya Viswanathan
SALE-SHOP-2961,Sold,Sale,2023-03-11,2023-04-24,Rai Heights,Bhayandar West,Mira Bhayandar,401107,Shop,,1919,37900000.0,,37040709.0,Banjeet Ravi
SALE-APAR-2962,Sold,Sale,2024-05-27,2024-06-20,Baria Plaza,Beverly Park,Mira Bhayandar,401105,Apartment,3.0,1581,18400000.0,,18088592.0,Nitara Bail
RENT-APAR-2963,Rented,Rent,2023-11-17,2024-01-23,Tella Towers,Beverly Park,Mira Bhayandar,401107,Apartment,2.0,696,,35000.0,35000.0,Maya Lad
RENT-OFFI-2964,Rented,Rent,2023-09-12,2023-11-10,Kata Residency,Bhayandar East,Mira Bhayandar,401101,Office Space,,689,,82000.0,82000.0,Gautam Borde
SALE-SHOP-2965,Sold,Sale,2025-04-28,2025-06-04,Mann Heights,Mira Road East,Mira Bhayandar,401107,Shop,,1955,34200000.0,,33562633.0,Zaid Mukherjee
SALE-OFFI-2966,Sold,Sale,2023-04-03,2023-06-28,Sandhu Complex,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1308,23900000.0,,23564194.0,Radha Mody
SALE-APAR-2967,Sold,Sale,2024-05-12,2024-07-06,Dhingra Heights,Kanakia,Mira Bhayandar,401107,Apartment,2.0,744,10000000.0,,9718401.0,Luke Savant
RENT-OFFI-2968,Rented,Rent,2021-08-03,2021-10-26,Kala Park,Kanakia,Mira Bhayandar,401105,Office Space,,1625,,199000.0,199000.0,Diya Radhakrishnan
RENT-SHOP-2969,Rented,Rent,2025-01-23,2025-03-02,Keer Park,Bhayandar West,Mira Bhayandar,401101,Shop,,634,,92000.0,92000.0,Netra Atwal
RENT-APAR-2970,Rented,Rent,2023-04-27,2023-07-23,Dara Heights,Bhayandar East,Mira Bhayandar,401107,Apartment,1.0,472,,15000.0,15000.0,Jeevika Doshi
RENT-SHOP-2971,Rented,Rent,2024-09-25,2024-11-03,Madan Park,Kanakia,Mira Bhayandar,401107,Shop,,674,,127000.0,127000.0,Mugdha Nath
SALE-APAR-2972,Sold,Sale,2022-10-20,2022-11-29,Sura Park,Kanakia,Mira Bhayandar,401101,Apartment,3.0,1124,19300000.0,,18646234.0,Oscar Roy
SALE-SHOP-2973,Sold,Sale,2022-03-23,2022-05-19,Chawla Complex,Bhayandar East,Mira Bhayandar,401101,Shop,,2021,33900000.0,,32296080.0,Alexander Sood
RENT-APAR-2974,Rented,Rent,2023-08-16,2023-09-24,Banerjee Residency,Mira Road East,Mira Bhayandar,401101,Apartment,2.0,660,,27000.0,27000.0,Janani Char
SALE-APAR-2975,Sold,Sale,2025-06-17,2025-09-01,Singhal Residency,Golden Nest,Mira Bhayandar,401101,Apartment,2.0,1045,13500000.0,,13073840.0,Priya Narain
SALE-OFFI-2976,Sold,Sale,2023-04-12,2023-05-19,Mani Plaza,Kanakia,Mira Bhayandar,401107,Office Space,,2210,22800000.0,,21786414.0,Qushi Ravel
SALE-APAR-2977,Sold,Sale,2021-12-24,2022-01-26,Tata Complex,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,1790,20800000.0,,19824118.0,Jyoti Dada
RENT-APAR-2978,Rented,Rent,2024-11-27,2025-01-27,Divan Heights,Shanti Nagar,Mira Bhayandar,401105,Apartment,3.0,1493,,54000.0,54000.0,Parth Khalsa
RENT-APAR-2979,Rented,Rent,2024-12-23,2025-03-19,Tripathi Residency,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,1557,,58000.0,58000.0,Rajata Mody
SALE-SHOP-2980,Sold,Sale,2020-12-30,2021-03-21,Munshi Complex,Golden Nest,Mira Bhayandar,401101,Shop,,1497,38900000.0,,38168117.0,Ryan Srinivas
SALE-SHOP-2981,Sold,Sale,2021-01-21,2021-04-06,Ranganathan Complex,Kanakia,Mira Bhayandar,401107,Shop,,1731,23500000.0,,23476717.0,Ekantika Jhaveri
SALE-SHOP-2982,Sold,Sale,2023-02-14,2023-04-28,Dani Residency,Shanti Nagar,Mira Bhayandar,401101,Shop,,1331,14500000.0,,14012938.0,Krish Krishnamurthy
SALE-APAR-2983,Sold,Sale,2020-12-11,2021-02-09,Ahuja Park,Golden Nest,Mira Bhayandar,401107,Apartment,1.0,669,4600000.0,,4443336.0,Nathaniel Pal
SALE-APAR-2984,Sold,Sale,2025-06-14,2025-08-31,Pandit Residency,Kanakia,Mira Bhayandar,401105,Apartment,3.0,1121,17900000.0,,17302806.0,Aarnav Parekh
RENT-OFFI-2985,Rented,Rent,2020-12-30,2021-02-08,Kaul Towers,Kanakia,Mira Bhayandar,401105,Office Space,,1735,,157000.0,157000.0,Triveni Merchant
SALE-OFFI-2986,Sold,Sale,2025-07-03,2025-09-16,Vala Towers,Bhayandar West,Mira Bhayandar,401107,Office Space,,1742,14200000.0,,13767963.0,Jackson Krishna
RENT-OFFI-2987,Rented,Rent,2023-04-22,2023-06-26,Nanda Residency,Golden Nest,Mira Bhayandar,401105,Office Space,,1440,,54000.0,54000.0,Bahadurjit Savant
RENT-APAR-2988,Rented,Rent,2021-01-29,2021-04-18,Varughese Towers,Kanakia,Mira Bhayandar,401107,Apartment,1.0,435,,17000.0,17000.0,Mekhala Soman
SALE-SHOP-2989,Sold,Sale,2021-07-01,2021-08-21,Kakar Plaza,Beverly Park,Mira Bhayandar,401105,Shop,,984,9500000.0,,9416842.0,Tanvi Tripathi
RENT-SHOP-2990,Rented,Rent,2023-12-20,2024-02-11,Dash Park,Golden Nest,Mira Bhayandar,401107,Shop,,1247,,112000.0,112000.0,Madhav Kibe
RENT-APAR-2991,Rented,Rent,2025-02-16,2025-05-07,Ghose Heights,Bhayandar East,Mira Bhayandar,401107,Apartment,3.0,1571,,50000.0,50000.0,Sneha Agarwal
SALE-OFFI-2992,Sold,Sale,2023-04-23,2023-05-14,Dora Heights,Bhayandar West,Mira Bhayandar,401105,Office Space,,448,21900000.0,,21485742.0,Nakul Balan
SALE-OFFI-2993,Sold,Sale,2024-12-13,2025-02-01,Patel Park,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1090,12700000.0,,12266166.0,Amaira Wali
RENT-SHOP-2994,Rented,Rent,2022-09-15,2022-11-15,Varma Residency,Kanakia,Mira Bhayandar,401105,Shop,,1228,,121000.0,121000.0,Yug Shan
RENT-APAR-2995,Rented,Rent,2021-05-04,2021-06-06,Sunder Complex,Golden Nest,Mira Bhayandar,401107,Apartment,3.0,1494,,42000.0,42000.0,Lipika Ramakrishnan
RENT-OFFI-2996,Rented,Rent,2024-12-29,2025-02-12,Kapoor Towers,Bhayandar West,Mira Bhayandar,401101,Office Space,,2123,,66000.0,66000.0,Madhav Kale
SALE-APAR-2997,Sold,Sale,2022-05-16,2022-07-21,Rajan Residency,Bhayandar East,Mira Bhayandar,401101,Apartment,2.0,741,14400000.0,,14235453.0,Jeet Vasa
SALE-APAR-2998,Sold,Sale,2023-12-25,2024-03-22,Contractor Residency,Mira Road East,Mira Bhayandar,401107,Apartment,1.0,564,6100000.0,,5952941.0,Owen Sankaran
SALE-OFFI-2999,Sold,Sale,2022-03-22,2022-06-14,Kala Complex,Mira Road East,Mira Bhayandar,401101,Office Space,,423,26400000.0,,25675703.0,Janani Divan
RENT-SHOP-3000,Rented,Rent,2021-06-23,2021-08-20,Wali Residency,Golden Nest,Mira Bhayandar,401105,Shop,,2478,,124000.0,124000.0,Ekavir Yogi
