client_id,client_name,property_id,similarity_score,bhk_match,location_match,price_match,listing_type,furnishing_match
CL-1564,Nidra Kuruvilla,RENT-APAR-609,77.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1564,Nidra Kuruvilla,RENT-APAR-1074,75.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1564,Nidra Kuruvilla,RENT-APAR-403,72.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1564,Nidra Kuruvilla,RENT-APAR-888,72.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1564,Nidra Kuruvilla,RENT-APAR-174,70.0,1.0,naya nagar,15000.0,Rent,Semi-Furnished
CL-1564,Nidra Kuruvilla,RENT-APAR-421,70.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1565,Bakhshi Som,SALE-APAR-460,90.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1565,Bakhshi Som,SALE-APAR-465,90.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1565,Bakhshi Som,SALE-APAR-526,90.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1565,Bakhshi Som,SALE-APAR-543,90.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1565,Bakhshi Som,SALE-APAR-954,90.0,2.0,shanti nagar,11200000.0,Sale,Semi-Furnished
CL-1565,Bakhshi Som,SALE-APAR-995,90.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1565,Bakhshi Som,SALE-APAR-109,85.0,2.0,golden nest,12200000.0,Sale,Semi-Furnished
CL-1565,Bakhshi Som,SALE-APAR-110,85.0,2.0,beverly park,9800000.0,Sale,Semi-Furnished
CL-1565,Bakhshi Som,SALE-APAR-121,85.0,2.0,shivar garden,9300000.0,Sale,Fully Furnished
CL-1565,Bakhshi Som,SALE-APAR-147,85.0,2.0,jesal park,10400000.0,Sale,Fully Furnished
CL-1566,Hemal Chawla,RENT-APAR-297,90.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1566,Hemal Chawla,RENT-APAR-223,80.0,4.0,bhayandar east,43000.0,Rent,Semi-Furnished
CL-1566,Hemal Chawla,RENT-APAR-877,80.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1566,Hemal Chawla,RENT-APAR-444,75.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1566,Hemal Chawla,RENT-APAR-800,75.0,4.0,bhayandar east,42000.0,Rent,Semi-Furnished
CL-1566,Hemal Chawla,RENT-APAR-825,75.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1566,Hemal Chawla,RENT-APAR-130,70.0,3.0,naya nagar,46000.0,Rent,Unfurnished
CL-1566,Hemal Chawla,RENT-APAR-446,70.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1566,Hemal Chawla,RENT-APAR-706,70.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1566,Hemal Chawla,RENT-APAR-713,70.0,2.0,bhayandar east,39000.0,Rent,Semi-Furnished
CL-1567,Raksha Malhotra,SALE-APAR-180,90.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1567,Raksha Malhotra,SALE-APAR-770,90.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1567,Raksha Malhotra,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1567,Raksha Malhotra,SALE-APAR-633,80.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1567,Raksha Malhotra,SALE-APAR-1086,80.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1567,Raksha Malhotra,SALE-APAR-254,75.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1567,Raksha Malhotra,SALE-APAR-294,75.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1567,Raksha Malhotra,SALE-APAR-972,75.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1567,Raksha Malhotra,SALE-APAR-582,70.0,1.0,kanakia,6300000.0,Sale,Fully Furnished
CL-1567,Raksha Malhotra,SALE-APAR-708,70.0,1.0,beverly park,5200000.0,Sale,Fully Furnished
CL-1568,Nidhi Edwin,SALE-APAR-460,85.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1568,Nidhi Edwin,SALE-APAR-517,85.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1568,Nidhi Edwin,SALE-APAR-526,80.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1568,Nidhi Edwin,SALE-APAR-995,80.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1568,Nidhi Edwin,SALE-APAR-180,70.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1568,Nidhi Edwin,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1568,Nidhi Edwin,SALE-APAR-490,70.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1568,Nidhi Edwin,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1568,Nidhi Edwin,SALE-APAR-770,70.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1568,Nidhi Edwin,SALE-APAR-844,70.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1569,Banjeet Pathak,SALE-APAR-460,75.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1569,Banjeet Pathak,SALE-APAR-517,70.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1569,Banjeet Pathak,SALE-SHOP-396,65.0,,mira road east,15500000.0,Sale,Unfurnished
CL-1569,Banjeet Pathak,SALE-SHOP-492,65.0,,mira road east,14100000.0,Sale,Unfurnished
CL-1569,Banjeet Pathak,SALE-APAR-526,65.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1569,Banjeet Pathak,SALE-OFFI-646,65.0,,mira road east,15900000.0,Sale,Semi-Furnished
CL-1569,Banjeet Pathak,SALE-SHOP-729,65.0,,mira road east,14600000.0,Sale,Unfurnished
CL-1569,Banjeet Pathak,SALE-APAR-995,65.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1569,Banjeet Pathak,SALE-APAR-1093,65.0,2.0,bhayandar west,14200000.0,Sale,Semi-Furnished
CL-1569,Banjeet Pathak,SALE-APAR-145,60.0,3.0,mira road east,22500000.0,Sale,Fully Furnished
CL-1570,Yuvraj Tiwari,SALE-APAR-145,90.0,3.0,mira road east,22500000.0,Sale,Fully Furnished
CL-1570,Yuvraj Tiwari,SALE-APAR-425,90.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1570,Yuvraj Tiwari,SALE-APAR-431,90.0,3.0,naya nagar,23200000.0,Sale,Semi-Furnished
CL-1570,Yuvraj Tiwari,SALE-APAR-453,90.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1570,Yuvraj Tiwari,SALE-APAR-597,90.0,3.0,shanti nagar,21700000.0,Sale,Unfurnished
CL-1570,Yuvraj Tiwari,SALE-APAR-658,90.0,3.0,kanakia,21000000.0,Sale,Fully Furnished
CL-1570,Yuvraj Tiwari,SALE-APAR-998,90.0,3.0,beverly park,23400000.0,Sale,Unfurnished
CL-1570,Yuvraj Tiwari,SALE-APAR-1024,90.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1570,Yuvraj Tiwari,SALE-APAR-1069,90.0,3.0,jesal park,21600000.0,Sale,Unfurnished
CL-1570,Yuvraj Tiwari,SALE-APAR-139,85.0,3.0,golden nest,19500000.0,Sale,Fully Furnished
CL-1571,Falak Hora,RENT-APAR-444,90.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1571,Falak Hora,RENT-APAR-706,90.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1571,Falak Hora,RENT-APAR-1023,85.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1571,Falak Hora,RENT-APAR-629,80.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1571,Falak Hora,RENT-APAR-341,75.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1571,Falak Hora,RENT-APAR-421,75.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1571,Falak Hora,RENT-APAR-575,75.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1571,Falak Hora,RENT-APAR-730,75.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1571,Falak Hora,RENT-APAR-911,75.0,1.0,bhayandar east,22000.0,Rent,Unfurnished
CL-1571,Falak Hora,RENT-APAR-532,70.0,2.0,jesal park,31000.0,Rent,Unfurnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-421,90.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-1074,85.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-791,80.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-209,75.0,1.0,naya nagar,19000.0,Rent,Unfurnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-750,75.0,1.0,shanti nagar,19000.0,Rent,Unfurnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-1094,75.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-201,70.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-538,70.0,1.0,jesal park,15000.0,Rent,Unfurnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-609,70.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1572,Yadavi Bhattacharyya,RENT-APAR-1006,70.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1573,Oni Sunder,SALE-APAR-180,90.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1573,Oni Sunder,SALE-APAR-490,90.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1573,Oni Sunder,SALE-APAR-770,90.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1573,Oni Sunder,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1573,Oni Sunder,SALE-APAR-633,80.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1573,Oni Sunder,SALE-APAR-1086,80.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1573,Oni Sunder,SALE-APAR-254,75.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1573,Oni Sunder,SALE-APAR-294,75.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1573,Oni Sunder,SALE-APAR-972,75.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1573,Oni Sunder,SALE-APAR-1030,75.0,1.0,bhayandar west,6800000.0,Sale,Unfurnished
CL-1574,Leela Sankar,RENT-APAR-444,90.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1574,Leela Sankar,RENT-APAR-706,90.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1574,Leela Sankar,RENT-APAR-1023,85.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1574,Leela Sankar,RENT-APAR-629,80.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1574,Leela Sankar,RENT-APAR-341,75.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1574,Leela Sankar,RENT-APAR-421,75.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1574,Leela Sankar,RENT-APAR-575,75.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1574,Leela Sankar,RENT-APAR-730,75.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1574,Leela Sankar,RENT-APAR-911,75.0,1.0,bhayandar east,22000.0,Rent,Unfurnished
CL-1574,Leela Sankar,RENT-APAR-532,70.0,2.0,jesal park,31000.0,Rent,Unfurnished
CL-1575,Samarth Shan,RENT-APAR-609,82.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1575,Samarth Shan,RENT-APAR-201,80.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1575,Samarth Shan,RENT-APAR-1074,80.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1575,Samarth Shan,RENT-APAR-1094,80.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1575,Samarth Shan,RENT-APAR-319,75.0,1.0,shivar garden,23000.0,Rent,Semi-Furnished
CL-1575,Samarth Shan,RENT-APAR-791,75.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1575,Samarth Shan,RENT-APAR-1006,75.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1575,Samarth Shan,RENT-APAR-403,72.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1575,Samarth Shan,RENT-APAR-888,72.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1575,Samarth Shan,RENT-APAR-174,70.0,1.0,naya nagar,15000.0,Rent,Semi-Furnished
CL-1576,Krishna Sahni,SALE-APAR-995,90.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1576,Krishna Sahni,SALE-APAR-526,80.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1576,Krishna Sahni,SALE-APAR-844,80.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1576,Krishna Sahni,SALE-APAR-460,75.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1576,Krishna Sahni,SALE-APAR-517,75.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1576,Krishna Sahni,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1576,Krishna Sahni,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1576,Krishna Sahni,SALE-APAR-633,70.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1576,Krishna Sahni,SALE-APAR-954,70.0,2.0,shanti nagar,11200000.0,Sale,Semi-Furnished
CL-1576,Krishna Sahni,SALE-APAR-1086,70.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-995,90.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-844,85.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-460,80.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1577,Ekansh Sharaf,SALE-APAR-526,80.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-517,75.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-110,70.0,2.0,beverly park,9800000.0,Sale,Semi-Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-633,70.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1577,Ekansh Sharaf,SALE-APAR-954,70.0,2.0,shanti nagar,11200000.0,Sale,Semi-Furnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-403,95.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-888,95.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-305,90.0,1.0,jesal park,19000.0,Rent,Fully Furnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-609,90.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-908,90.0,1.0,golden nest,18000.0,Rent,Fully Furnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-209,85.0,1.0,naya nagar,19000.0,Rent,Unfurnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-750,85.0,1.0,shanti nagar,19000.0,Rent,Unfurnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-794,85.0,1.0,shanti nagar,19000.0,Rent,Fully Furnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-1006,85.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1578,Ekalinga Kulkarni,RENT-APAR-1074,85.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1579,Max Prasad,RENT-APAR-1006,100.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1579,Max Prasad,RENT-APAR-1094,95.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1579,Max Prasad,RENT-APAR-403,92.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1579,Max Prasad,RENT-APAR-174,90.0,1.0,naya nagar,15000.0,Rent,Semi-Furnished
CL-1579,Max Prasad,RENT-APAR-201,90.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1579,Max Prasad,RENT-APAR-767,90.0,1.0,shivar garden,17000.0,Rent,Semi-Furnished
CL-1579,Max Prasad,RENT-APAR-791,90.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1579,Max Prasad,RENT-APAR-1000,90.0,1.0,golden nest,18000.0,Rent,Semi-Furnished
CL-1579,Max Prasad,RENT-APAR-305,87.0,1.0,jesal park,19000.0,Rent,Fully Furnished
CL-1579,Max Prasad,RENT-APAR-609,87.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1580,Advika Gola,SALE-APAR-517,90.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1580,Advika Gola,SALE-APAR-180,75.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1580,Advika Gola,SALE-APAR-490,75.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1580,Advika Gola,SALE-APAR-770,75.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1580,Advika Gola,SALE-APAR-185,70.0,2.0,golden nest,9000000.0,Sale,Unfurnished
CL-1580,Advika Gola,SALE-APAR-196,70.0,1.0,bhayandar east,7200000.0,Sale,Unfurnished
CL-1580,Advika Gola,SALE-APAR-697,70.0,2.0,jesal park,8100000.0,Sale,Unfurnished
CL-1580,Advika Gola,SALE-APAR-722,70.0,2.0,jesal park,8100000.0,Sale,Semi-Furnished
CL-1580,Advika Gola,SALE-APAR-805,70.0,2.0,beverly park,8900000.0,Sale,Semi-Furnished
CL-1580,Advika Gola,SALE-APAR-1099,70.0,2.0,kanakia,8800000.0,Sale,Semi-Furnished
CL-1581,Raksha Sandhu,SALE-APAR-633,90.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1581,Raksha Sandhu,SALE-APAR-1086,90.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1581,Raksha Sandhu,SALE-APAR-254,85.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1581,Raksha Sandhu,SALE-APAR-972,85.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1581,Raksha Sandhu,SALE-APAR-180,80.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1581,Raksha Sandhu,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1581,Raksha Sandhu,SALE-APAR-770,80.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1581,Raksha Sandhu,SALE-APAR-294,75.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1581,Raksha Sandhu,SALE-APAR-582,70.0,1.0,kanakia,6300000.0,Sale,Fully Furnished
CL-1581,Raksha Sandhu,SALE-APAR-708,70.0,1.0,beverly park,5200000.0,Sale,Fully Furnished
CL-1582,Bhavani Shah,RENT-APAR-1023,80.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1582,Bhavani Shah,RENT-APAR-601,75.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1582,Bhavani Shah,RENT-APAR-706,75.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1582,Bhavani Shah,RENT-APAR-250,70.0,2.0,shanti nagar,35000.0,Rent,Fully Furnished
CL-1582,Bhavani Shah,RENT-APAR-444,70.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1582,Bhavani Shah,RENT-APAR-609,70.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1582,Bhavani Shah,RENT-APAR-629,70.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1582,Bhavani Shah,RENT-APAR-955,70.0,2.0,bhayandar west,35000.0,Rent,Unfurnished
CL-1582,Bhavani Shah,RENT-APAR-162,65.0,2.0,naya nagar,33000.0,Rent,Fully Furnished
CL-1582,Bhavani Shah,RENT-APAR-575,65.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1583,Gavin Ganesan,RENT-APAR-1023,80.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1583,Gavin Ganesan,RENT-APAR-601,75.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1583,Gavin Ganesan,RENT-APAR-706,75.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1583,Gavin Ganesan,RENT-APAR-250,70.0,2.0,shanti nagar,35000.0,Rent,Fully Furnished
CL-1583,Gavin Ganesan,RENT-APAR-295,70.0,2.0,shivar garden,36000.0,Rent,Fully Furnished
CL-1583,Gavin Ganesan,RENT-APAR-444,70.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1583,Gavin Ganesan,RENT-APAR-609,70.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1583,Gavin Ganesan,RENT-APAR-955,70.0,2.0,bhayandar west,35000.0,Rent,Unfurnished
CL-1583,Gavin Ganesan,RENT-APAR-162,65.0,2.0,naya nagar,33000.0,Rent,Fully Furnished
CL-1583,Gavin Ganesan,RENT-APAR-629,65.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1584,Advay Bhardwaj,SALE-APAR-517,90.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1584,Advay Bhardwaj,SALE-APAR-697,90.0,2.0,jesal park,8100000.0,Sale,Unfurnished
CL-1584,Advay Bhardwaj,SALE-APAR-722,90.0,2.0,jesal park,8100000.0,Sale,Semi-Furnished
CL-1584,Advay Bhardwaj,SALE-APAR-133,80.0,1.0,shivar garden,7400000.0,Sale,Semi-Furnished
CL-1584,Advay Bhardwaj,SALE-APAR-196,80.0,1.0,bhayandar east,7200000.0,Sale,Unfurnished
CL-1584,Advay Bhardwaj,SALE-APAR-339,80.0,1.0,kanakia,7400000.0,Sale,Fully Furnished
CL-1584,Advay Bhardwaj,SALE-APAR-365,80.0,1.0,beverly park,6900000.0,Sale,Fully Furnished
CL-1584,Advay Bhardwaj,SALE-APAR-591,80.0,1.0,golden nest,6900000.0,Sale,Fully Furnished
CL-1584,Advay Bhardwaj,SALE-APAR-771,80.0,1.0,golden nest,7100000.0,Sale,Unfurnished
CL-1584,Advay Bhardwaj,SALE-APAR-1052,80.0,1.0,golden nest,7100000.0,Sale,Semi-Furnished
CL-1585,Qabil Bhagat,SALE-APAR-289,80.0,4.0,bhayandar west,19000000.0,Sale,Unfurnished
CL-1585,Qabil Bhagat,SALE-APAR-493,80.0,4.0,bhayandar west,18300000.0,Sale,Fully Furnished
CL-1585,Qabil Bhagat,SALE-APAR-579,80.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1585,Qabil Bhagat,SALE-APAR-995,75.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1585,Qabil Bhagat,SALE-APAR-234,70.0,4.0,mira road east,18800000.0,Sale,Unfurnished
CL-1585,Qabil Bhagat,SALE-APAR-389,70.0,3.0,golden nest,16600000.0,Sale,Unfurnished
CL-1585,Qabil Bhagat,SALE-APAR-695,70.0,3.0,golden nest,17300000.0,Sale,Semi-Furnished
CL-1585,Qabil Bhagat,SALE-APAR-946,70.0,3.0,naya nagar,18700000.0,Sale,Semi-Furnished
CL-1585,Qabil Bhagat,SALE-APAR-1075,70.0,4.0,mira road east,16600000.0,Sale,Unfurnished
CL-1585,Qabil Bhagat,SALE-APAR-1093,70.0,2.0,bhayandar west,14200000.0,Sale,Semi-Furnished
CL-1586,Zilmil Bala,SALE-APAR-995,90.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1586,Zilmil Bala,SALE-APAR-1093,85.0,2.0,bhayandar west,14200000.0,Sale,Semi-Furnished
CL-1586,Zilmil Bala,SALE-APAR-844,80.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1586,Zilmil Bala,SALE-APAR-460,75.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1586,Zilmil Bala,SALE-APAR-526,75.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1586,Zilmil Bala,SALE-APAR-517,70.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1586,Zilmil Bala,SALE-APAR-552,70.0,2.0,jesal park,14400000.0,Sale,Fully Furnished
CL-1586,Zilmil Bala,SALE-APAR-618,70.0,2.0,beverly park,13900000.0,Sale,Fully Furnished
CL-1586,Zilmil Bala,SALE-APAR-633,70.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1586,Zilmil Bala,SALE-APAR-1084,70.0,2.0,beverly park,14000000.0,Sale,Unfurnished
CL-1587,Isha Tara,SALE-APAR-579,85.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1587,Isha Tara,SALE-APAR-363,80.0,4.0,bhayandar east,21400000.0,Sale,Semi-Furnished
CL-1587,Isha Tara,SALE-APAR-1024,80.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1587,Isha Tara,SALE-APAR-234,70.0,4.0,mira road east,18800000.0,Sale,Unfurnished
CL-1587,Isha Tara,SALE-APAR-271,70.0,3.0,bhayandar west,21200000.0,Sale,Semi-Furnished
CL-1587,Isha Tara,SALE-APAR-289,70.0,4.0,bhayandar west,19000000.0,Sale,Unfurnished
CL-1587,Isha Tara,SALE-APAR-425,70.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1587,Isha Tara,SALE-APAR-453,70.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1587,Isha Tara,SALE-APAR-493,70.0,4.0,bhayandar west,18300000.0,Sale,Fully Furnished
CL-1587,Isha Tara,SALE-APAR-509,70.0,4.0,bhayandar west,21000000.0,Sale,Semi-Furnished
CL-1588,Yashawini Dewan,SALE-APAR-192,90.0,1.0,shivar garden,4500000.0,Sale,Semi-Furnished
CL-1588,Yashawini Dewan,SALE-APAR-254,90.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1588,Yashawini Dewan,SALE-APAR-290,90.0,1.0,naya nagar,5000000.0,Sale,Semi-Furnished
CL-1588,Yashawini Dewan,SALE-APAR-294,90.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1588,Yashawini Dewan,SALE-APAR-326,90.0,1.0,golden nest,4500000.0,Sale,Fully Furnished
CL-1588,Yashawini Dewan,SALE-APAR-638,90.0,1.0,golden nest,5000000.0,Sale,Semi-Furnished
CL-1588,Yashawini Dewan,SALE-APAR-692,90.0,1.0,kanakia,4900000.0,Sale,Semi-Furnished
